rank,total_deposits,bank_name,latitude,longitude,nearest_competitor_distance_km,branch_density_10km,state,city
346,3305747000.0,Bar Harbor Bank & Trust,42.9930662,-71.4633809,0.8877165218994586,2,New Hampshire,Manchester
347,3300418000.0,The First National Bank of Long Island,40.6183258,-74.0303957,0.2074777776851257,26,New York,New York
349,3290913000.0,Wells Fargo Bank South Central,40.7631665,-111.8800379,0.7174312112224103,5,Utah,Salt Lake City
350,3250621000.0,Civista Bank,41.4574555,-82.7107863,54.59230956058058,0,Ohio,Sandusky
351,3249246000.0,Independence Bank of Kentucky,37.7584289,-87.1429616,0.0,5,Kentucky,Owensboro
352,3245788000.0,First Business Bank,44.2433852,-88.4648054,6.606053633602604,1,Wisconsin,Appleton
354,3190665000.0,Primis Bank,38.934852,-77.179627,8.655442865363687,1,Virginia,
356,3171061000.0,Royal Business Bank,40.7148225,-73.996508,0.1438985202106217,36,New York,New York
357,3167827000.0,Woori America Bank,40.7477537,-73.985317,1.001147205955736,31,New York,New York
358,3159687000.0,River Bank & Trust,32.5841262,-85.4891388,4.314402977924995,3,Alabama,Auburn
359,3153301000.0,First Federal Bank,32.7995763,-79.9519523,0.0,21,South Carolina,Charleston
362,3138508000.0,FineMark National Bank & Trust,26.2147122,-81.8013711,48.19351204982048,0,Florida,Pelican Bay
363,3119795000.0,First Bank,44.9405611,26.025349,0.0,10,,Ploiești
364,3099264000.0,Bravera Bank,45.7547155,-108.6221942,3.5321815510491,1,Montana,Billings
365,3066134000.0,Frandsen Bank & Trust,44.167334,-93.9647125,0.4466519884640191,1,Minnesota,Mankato
367,2991239000.0,Commercial Bank of California,37.7830048,-122.4659625,0.1316748631274709,12,California,San Francisco
368,2981166000.0,Sunwest Bank,43.6154383,-116.2441428,2.885060916430298,7,Idaho,Boise
369,2977155000.0,SouthEast Bank,23.7476704,90.3706347,7.322347560643167,1,Dhaka Division,Dhaka
370,2972816000.0,Security Bank of Kansas City,39.1009513,-94.6351411,1.7202851356431408,10,Kansas,Kansas City
372,2951542000.0,Cache Valley Bank,41.7334606,-111.835204,1.6893250636592962,1,Utah,Logan
373,2944704000.0,State Bank of India,8.5386859,77.0212491,0.0,1,Kerala,
374,2933294000.0,Central Bank & Trust Co.,42.9905201,-108.872395,81.47286322644226,0,Wyoming,Fort Washakie
375,2932232000.0,ENCORE BANK,30.2675672,-97.7510257,0.25478830538319286,5,Texas,Austin
376,2931170000.0,Community West Bank,36.8115676,-119.8081004,0.01626013639018522,4,California,Fresno
377,2904226000.0,Capital Bank,40.6365065,-73.9907995,0.0,38,New York,New York
378,2895674000.0,The National Bank of Indianapolis,39.8434982,-86.1549339,5.674617819644605,2,Indiana,Indianapolis
379,2892368000.0,Banterra Bank,37.7310825,-88.9281221,0.6169598044356072,3,Illinois,Marion
380,2888396000.0,Exchange Bank,41.2611721,-96.0401116,0.0,7,Nebraska,Omaha
381,2855810000.0,D. L. Evans Bank,43.6409145,-116.2373526,2.885060916430298,7,Idaho,Boise
382,2853421000.0,Bank of the Sierra,36.8090925,-119.7760476,2.862563204814645,4,California,Fresno
383,2834729000.0,Home Bank,35.8073733,51.4626553,622.8959971289644,0,,Tehran
384,2833177000.0,Red River Bank,32.3571253,-93.72431,5.214502429283712,1,Louisiana,Shreveport
385,2812231000.0,Parkway Bank and Trust Company,39.8378809,-89.6051078,0.0,2,Illinois,Springfield
386,2802120000.0,First Farmers Bank & Trust Co.,40.8096227,-85.8335273,44.783793967307325,0,Indiana,Wabash
388,2795803000.0,WestStar Bank,32.3147516,-106.7431415,65.63596697824732,0,New Mexico,Las Cruces
389,2783696000.0,Lone Star National Bank,29.5833246,-98.5356857,1.9842706261264196,4,Texas,San Antonio
390,2781277000.0,Northrim Bank,61.1959131,-149.9049922,2.1781492979646178,1,Alaska,Anchorage
391,2774449000.0,Bank of Utah,40.7680128,-111.885763,0.5745432713194552,5,Utah,Salt Lake City
392,2766958000.0,Metro City Bank,28.116435,-82.3788403,9.065074153294615,1,Florida,Tampa
393,2762903000.0,Bankwell Bank,41.1397172,-73.2725143,18.811750847630506,0,,Fairfield
394,2756150000.0,Macatawa Bank,42.9266894,-85.6074551,6.423164897215434,1,Michigan,Grand Rapids
395,2754708000.0,Minnwest Bank,44.0194632,-92.4642236,0.12753630583114942,5,Minnesota,Rochester
396,2753444000.0,Manasquan Bank,40.5419696,-74.36186,6.883851577074367,3,New Jersey,Metuchen
397,2748184000.0,The Bank of Tampa,27.9517585,-82.5226264,1.7552340967320732,1,Florida,Tampa
398,2744106000.0,Celtic Bank,40.7632982,-111.8885546,0.5745432713194552,5,Utah,Salt Lake City
399,2741612000.0,Texas Exchange Bank,27.5984224,-98.4132823,76.90309022975438,0,Texas,Benavides
400,2723247000.0,PCB Bank,31.8936886,35.2065966,1.0080612429007176,1,,Ramallah
401,2716753000.0,First Carolina Bank,33.9974629,-80.9986291,0.8346547792958119,8,South Carolina,Columbia
402,2713846000.0,"Guaranty Bank & Trust, N.A.",5.57221,-0.2032942,1.3123811060102237,4,Greater Accra Region,Accra
404,2712084000.0,First National Bank,40.5530732,-105.1183686,0.0,19,Colorado,Fort Collins
405,2708325000.0,Banco do Brasil Americas,-23.0005539,-43.3294747,1349.1364349229123,0,Rio de Janeiro,Rio de Janeiro
407,2702620000.0,First Community Bank,-1.2856167,36.8223468,0.0,11,Nairobi County,Nairobi
408,2702083000.0,First Dakota National Bank,43.5251801,-96.7733341,2.02316559906725,5,South Dakota,Sioux Falls
409,2700807000.0,Bank of Ann Arbor,42.274479,-83.7764344,13.706224989419072,0,Michigan,Ann Arbor
410,2687587000.0,BCB Community Bank,40.5534407,-74.2817985,6.883851577074367,1,New Jersey,Woodbridge Township
411,2678976000.0,Old Plank Trail Community Bank,41.4694169,-87.6370351,20.591600735182794,0,Illinois,Steger
412,2671921000.0,The Bank of Greene County,42.0387256,-74.1126858,13.817963618947182,0,New York,Town of Woodstock
413,2648929000.0,Colony Bank,32.0751626,-81.0926865,16.254614282684283,0,Georgia,Savannah
414,2646230000.0,"Austin Bank, Texas",32.5263523,-94.3544988,35.302833563563084,0,Texas,Marshall
416,2607851000.0,First PREMIER Bank,43.5526896,-96.6709412,1.3042694138010775,3,South Dakota,Sioux Falls
417,2607592000.0,Fidelity Bank,34.9547207,-81.9344627,0.0,3,South Carolina,Spartanburg
418,2595775000.0,STAR Financial Bank,41.1447328,-85.1630521,5.601200381961097,1,Indiana,Fort Wayne
419,2595215000.0,Northern Bank & Trust Company,42.5237809,-71.1036361,8.134321629377462,5,Massachusetts,Reading
420,2592308000.0,West Texas National Bank,30.3587669,-103.6615641,33.916044453245654,0,Texas,Alpine
421,2589626000.0,Hingham Institution for Savings,42.3441009,-71.0709991,1.997500809605265,9,Massachusetts,Boston
423,2585075000.0,Jefferson Bank,29.375631,-98.4490172,16.657817220061702,0,Texas,San Antonio
424,2567945000.0,Mascoma Bank,43.6849306,-72.270335,1.7179675146317779,2,New Hampshire,Hanover
425,2565787000.0,Village Bank and Trust,40.8018128,-73.6468447,4.470294652723929,2,New York,Village of Roslyn
426,2560134000.0,Lake Ridge Bank,43.0964479,-89.5242144,0.21204484073791538,5,Wisconsin,Middleton
427,2557926000.0,ACNB Bank,39.4143119,-77.4107335,4.648228302044791,1,Maryland,Frederick
428,2556651000.0,Oakstar Bank,37.1591083,-93.2806477,1.9714665872832395,5,Missouri,Springfield
429,2549057000.0,Bristol County Savings Bank,41.9485825,-71.2785911,13.604546881305513,0,Massachusetts,Attleboro
430,2537459000.0,ANB Bank,21.4102816,39.8675864,356.23664815462234,0,Makkah Region,Makkah Al Mukarramah
431,2532333000.0,First Western Trust Bank,42.8668515,-109.8587289,76.37381952648087,0,Wyoming,Pinedale
432,2529076000.0,The Bank of Missouri,37.1806462,-93.2501016,1.965123932311812,5,Missouri,Springfield
433,2511891000.0,Texas Regional Bank,25.9660018,-97.5046505,75.52265804148203,0,Texas,Brownsville
434,2507946000.0,First Community Bank,-1.2856167,36.8223468,0.0,11,Nairobi County,Nairobi
435,2504392000.0,First Fidelity Bank,33.6941906,-112.0993314,0.0,2,Arizona,Phoenix
436,2495027000.0,Stearns Bank,33.5815577,-111.8821603,4.492050224447647,2,Arizona,Scottsdale
438,2474938000.0,Bank of Guam,7.0882971,171.3789741,3516.737255575755,0,Ratak Chain,Majuro
439,2470967000.0,NEXTIER BANK,40.6323067,-79.9401734,10.777154882450095,0,Pennsylvania,Richland Township
440,2467149000.0,Bank Rhode Island,41.8314402,-71.4165503,8.952430649821295,1,Rhode Island,Providence
442,2448618000.0,Merchants Bank,49.2817958,-123.1047386,0.0,9,British Columbia,Vancouver
443,2437119000.0,Chemung Canal Trust Company,42.4285983,-76.5084638,31.547257613838077,0,New York,City of Ithaca
444,2434989000.0,LINKBANK,40.0754455,-76.3239369,1.9539215284227212,1,Pennsylvania,Manheim Township
445,2434039000.0,Southern States Bank,32.616822,-85.4643403,1.7978009039150031,3,Alabama,Auburn
446,2418707000.0,BayCoast Bank,41.7104417,-71.142476,26.156414859286766,0,Massachusetts,Fall River
447,2418384000.0,TIB,52.3813521,9.720133,341.051854671289,0,Lower Saxony,Hanover
449,2411929000.0,American First National Bank,32.709566,-97.0808817,3.955702345886513,2,Texas,Arlington
451,2408609000.0,Amboy Bank,40.4945263,-74.4439773,0.2934007484945376,3,New Jersey,New Brunswick
452,2408464000.0,Pinnacle Bank,36.0776221,-86.9497436,0.0,6,Tennessee,Nashville
453,2401804000.0,Academy Bank,39.099749,-94.5818595,0.9253258855505447,10,Missouri,Kansas City
454,2401792000.0,Cornerstone Bank,33.862802,-84.4394842,0.0,7,Georgia,Atlanta
456,2395555000.0,Libertyville Bank & Trust Company,42.2879765,-87.9547375,14.684634575434389,0,Illinois,Libertyville
457,2394382000.0,Midwest BankCentre,38.5805934,-90.2400312,0.9505784573334475,10,Missouri,St. Louis
458,2392693000.0,National Exchange Bank and Trust,43.7884803,-88.447432,25.409752219277607,0,Wisconsin,Fond du Lac
459,2392308000.0,Bank Independent,34.6495363,-86.5676292,5.886852195361553,3,Alabama,Huntsville
460,2388408000.0,Guaranty Bank and Trust Company,40.3933673,-104.7554385,0.0,3,Colorado,Greeley
461,2384283000.0,Emprise Bank,39.0900829,-94.5846055,0.18950658635708983,10,Missouri,Kansas City
463,2369718000.0,First Citizens Community Bank,40.7927103,-77.8614497,2.5685885758514173,1,Pennsylvania,State College
464,2357161000.0,Union Savings Bank,39.9046481,-86.0677277,0.0,5,Indiana,Indianapolis
465,2348401000.0,Investar Bank,30.3972864,-91.1141839,3.4616091227340804,3,Louisiana,Baton Rouge
466,2334995000.0,State Bank of Texas,41.9974622,-87.6953772,2.0078018029741567,17,Illinois,Chicago
467,2329915000.0,Westfield Bank,55.8844217,-3.0834659,12.96926659345057,0,Scotland,Dalkeith
468,2303482000.0,Penn Community Bank,40.3137551,-75.1046969,2.674438829115919,1,Pennsylvania,Doylestown Township
469,2299127000.0,Bank of New Hampshire,43.2173803,-71.4851601,4.310077488203053,2,New Hampshire,Concord
470,2292810000.0,Sunrise Banks,44.9864958,-93.275786,1.068191288066279,11,Minnesota,Minneapolis
471,2289150000.0,Armstrong Bank,35.2324935,-97.4939136,1.2931582880895063,2,Oklahoma,Norman
472,2286587000.0,Orange Bank & Trust Company,41.4037668,-74.3261803,9.227370347988899,1,New York,Village of Goshen
473,2281179000.0,Susser Bank,30.5154764,-97.6894001,3.9352039131385212,5,Texas,Round Rock
475,2274546000.0,Republic Bank of Chicago,41.7744319,-87.7222838,3.2084859289957843,10,Illinois,Chicago
476,2270619000.0,Maine Community Bank,43.8876985,-94.1566686,24.569313226507486,0,Minnesota,Amboy
477,2265224000.0,American Bank,38.9028025,-77.0311017,0.0,15,District of Columbia,Washington
478,2256646000.0,West Coast Community Bank,36.9773958,-122.025309,34.95951495051439,0,California,Santa Cruz
480,2234471000.0,KS StateBank,12.9745168,80.1839459,10.947574512492418,0,Tamil Nadu,
481,2229614000.0,BankNewport,41.4903383,-71.3146962,28.35602524929824,0,Rhode Island,Newport
482,2225409000.0,Citizens and Farmers Bank,37.2554028,-76.7312555,3.237419454456443,1,Virginia,Williamsburg
484,2209648000.0,American Momentum Bank,27.7723606,-82.6343933,9.288215209795636,1,Florida,Saint Petersburg
486,2191167000.0,Open Bank,34.0612768,-118.3062904,0.9393594746662516,6,California,Los Angeles
487,2180843000.0,First Citizens National Bank,35.9146164,-86.8287324,3.5514121861204413,4,Tennessee,Franklin
488,2175574000.0,Blue Ridge Bank,37.5788832,-77.514167,0.0,11,Virginia,Richmond
489,2175499000.0,Unity Bank,7.7957113,6.7356118,0.0,1,Kogi State,Lokoja
490,2174193000.0,Lakeside Bank,41.9326015,-87.6687839,0.0,20,Illinois,Chicago
491,2174098000.0,First United Bank,30.4969357,-97.7743446,0.0,2,Texas,Austin
492,2162803000.0,Machias Savings Bank,43.657544,-70.2555542,0.14559370809072447,4,Maine,Portland
493,2153773000.0,Bryant Bank,33.2113497,-87.561842,2.789760958116393,2,Alabama,Tuscaloosa
494,2153257000.0,State Bank of Southern Utah,37.1054898,-113.5550854,153.02469339927254,0,Utah,St. George
495,2151616000.0,INB,16.5349459,-88.4404508,82.82353483675365,0,Stann Creek District,Independence
496,2145099000.0,Avidia Bank,42.3195015,-71.6454893,14.38346483308619,0,Massachusetts,Northborough
497,2142145000.0,Community National Bank,32.0153689,-102.1572305,0.0,10,Texas,Midland
498,2138306000.0,Centreville Bank,41.4308098,-72.0822795,9.323413386121862,2,Connecticut,Ledyard
499,2135069000.0,United Business Bank,37.7896802,-122.3892489,1.1704488018884887,12,California,San Francisco
501,2134650000.0,Vista Bank,44.4377066,26.097682,6.670711313222602,3,,Bucharest
503,2133099000.0,Southern Bancorp Bank,35.9344604,-89.9105309,35.85465556891596,0,Arkansas,Blytheville
504,2131772000.0,Meridian Bank,39.9593244,-75.6047846,11.288891399832247,0,Pennsylvania,West Chester
505,2128023000.0,Western State Bank,33.4504812,-111.7038038,7.6255403322724575,1,Arizona,Mesa
507,2121828000.0,Peoples Bank,41.7272005,-87.5514381,0.0,19,Illinois,Chicago
508,2120521000.0,Citizens & Northern Bank,41.5115527,-78.2347245,56.51083464104769,0,Pennsylvania,Emporium
510,2113108000.0,American National Bank & Trust,36.6271419,-79.3980344,0.5915096110625228,1,Virginia,Danville
511,2108473000.0,TexasBank,31.8972159,-98.6053241,74.80597337514904,0,Texas,Comanche
512,2094601000.0,Beverly Bank & Trust Company,35.1474438,-80.8257723,6.728059827182293,2,North Carolina,Charlotte
513,2091418000.0,Industrial and Commercial Bank of China USA,37.754335,-122.4774291,1.1699556715102477,12,California,San Francisco
514,2088988000.0,North Shore Bank,43.0553602,-87.9140169,1.055100174913641,6,Wisconsin,Milwaukee
515,2080369000.0,FCB Banks,38.7317272,-89.8951512,7.285970196265456,2,Illinois,Troy
516,2075766000.0,First National Bank,40.5530732,-105.1183686,0.0,19,Colorado,Fort Collins
518,2037161000.0,Pinnacle Bank,36.0776221,-86.9497436,0.0,6,Tennessee,Nashville
519,2030903000.0,Ponce Bank,40.7608036,-73.9226035,0.19268635988146113,38,New York,New York
521,2028491000.0,Bank Five Nine,43.1174529,-87.9172492,6.909381059640349,5,Wisconsin,Glendale
522,2027474000.0,Medallion Bank,40.6312167,-111.8612525,0.8149170050460047,1,Utah,Murray
523,2025680000.0,Texas First Bank,30.0779249,-94.1681701,22.87176584469471,0,Texas,Beaumont
524,2025319000.0,Georgia Banking Company,33.2767955,-84.2907816,28.775955340180943,0,Georgia,Griffin
525,2014506000.0,South Shore Bank,42.2668038,-71.0152357,9.332521225525467,3,Massachusetts,Quincy
526,2011439000.0,The Bank of Princeton,40.3656079,-74.9462062,14.618013659753165,0,New Jersey,Lambertville
527,2006459000.0,Wayne Bank,39.8275983,-84.8950867,21.407604889027017,0,Indiana,Richmond
528,1989557000.0,Extraco Banks,31.5552597,-97.1230264,6.733539011864862,1,Texas,Waco
530,1982110000.0,Queensborough National Bank & Trust Company,33.4898589,-82.0740876,71.50123357213255,0,Georgia,Augusta
531,1972018000.0,Community National Bank & Trust,37.9216234,-95.4025487,66.21396684407331,0,Kansas,Iola
532,1957033000.0,United Bank of Iowa,42.6537676,-95.2013461,49.179650219317985,0,Iowa,Storm Lake
533,1944770000.0,Somerset Trust Company,39.6509086,-78.9116574,13.02000257842639,0,Maryland,Frostburg
535,1938553000.0,Coastal States Bank,32.1625779,-80.767887,31.605053857653242,0,South Carolina,Hilton Head Island
536,1936408000.0,Hanover Community Bank,42.5444243,-79.1663847,34.155944695326404,0,New York,Village of Silver Creek
537,1931024000.0,Avidbank,37.4452985,-122.1640044,18.871482893127027,0,California,Palo Alto
539,1927714000.0,John Marshall Bank,39.0845426,-77.1527681,4.937464756590706,1,Maryland,Rockville
540,1922281000.0,LCNB National Bank,39.1382541,-84.4431853,0.105089458246745,9,Ohio,Cincinnati
541,1913810000.0,MainStreet Bank,38.8619106,-77.2928914,8.34749159977391,1,Virginia,Fairfax
542,1912742000.0,Five Points Bank,40.9406196,-98.3582654,64.79081632823582,0,Nebraska,Grand Island
544,1908034000.0,FVCbank,38.9075481,-77.0238207,0.5204505002529024,15,District of Columbia,Washington
545,1902775000.0,Commercial Bank,31.9921737,-102.0989637,0.0,10,Texas,Midland
546,1900906000.0,Evans Bank,42.9223509,-78.8767262,3.595688309216351,4,New York,Buffalo
550,1888854000.0,First Western Bank & Trust,48.2093352,-101.3150896,84.71218045950462,0,North Dakota,Minot
551,1883959000.0,Cedar Rapids Bank and Trust Company,42.0340948,-91.6979887,0.0,11,Iowa,Cedar Rapids
552,1883873000.0,Dogwood State Bank,35.8553864,-78.6424204,6.585077777780113,2,North Carolina,Raleigh
553,1878489000.0,Anderson Brothers Bank,33.6819513,-78.952826,0.8848713853580042,1,South Carolina,Myrtle Beach
555,1877313000.0,Country Club Bank,39.0396529,-94.5876397,1.1142000950350783,10,Missouri,Kansas City
557,1871146000.0,Falcon International Bank,27.5443138,-99.4821133,102.24681930255781,0,Texas,Laredo
560,1863056000.0,United Bank,38.351157,-81.6378371,0.0,3,West Virginia,Charleston
561,1859554000.0,First Bank,44.9405611,26.025349,0.0,10,,Ploiești
562,1858837000.0,Central Bank,37.9323657,58.3751167,0.0,5,,Ashgabat City
563,1854033000.0,The Bank of Commerce,43.4973967,-112.0658924,0.0,1,Idaho,Idaho Falls
564,1848334000.0,Ion Bank,41.5259722,-72.7578399,13.948848092981311,0,,Meriden
565,1841726000.0,Montecito Bank & Trust,34.4217942,-119.7018621,0.15831042028038123,1,California,Santa Barbara
566,1841624000.0,Guaranty Bank,37.2414457,-93.3159545,8.92831889803873,2,Missouri,Springfield
567,1831517000.0,Starion Bank,43.0913046,-89.5239611,0.5722785826753368,5,Wisconsin,Middleton
568,1830808000.0,Isabella Bank,17.5883436,-88.5354184,53.503253591499984,0,,Bermudian Landing
569,1829689000.0,Cashmere Valley Bank,46.5998678,-120.5859891,110.98897071553083,0,Washington,Yakima
570,1815479000.0,Luana Savings Bank,41.6155871,-93.8448816,4.392615542731939,4,Iowa,Clive
571,1811621000.0,First Savings Bank,31.7641166,-106.4922522,0.0,2,Texas,El Paso
572,1805461000.0,Think Mutual Bank,43.9547912,-92.4619546,7.083959745312248,2,Minnesota,Rochester
573,1805047000.0,National Bank of Commerce,-6.7476582,39.2840052,305.66206648834464,0,,Dar es-Salaam
