rank,total_deposits,bank_name,latitude,longitude,nearest_competitor_distance_km,branch_density_10km,state,city,log_deposits,log_nearest_distance,density_ratio,lat_lon_interaction,anomaly
809,1161622000.0,BankSouth,30.8721299,-83.2876237,0.0,7,Georgia,Valdosta,20.87308314211026,0.0,145202750.0,-2571.2663379287187,0
810,1160390000.0,United Bank,38.351157,-81.6378371,0.0,3,West Virginia,Charleston,20.872021993318143,0.0,290097500.0,-3130.905507762525,0
811,1158578000.0,Bank Midwest,39.2678196,-94.4465009,0.4602862615016092,3,Missouri,Liberty,20.870459228875326,0.37863248602277866,289644500.0,-3708.708159192438,0
812,1158530000.0,Jersey Shore State Bank,41.2416271,-77.0006804,26.824797490163466,0,Pennsylvania,Williamsport,20.87041779791918,3.3259276191535774,1158530000.0,-3175.6333475030788,0
813,1158124000.0,Northwest Bank,45.918411,-80.9270609,0.0,1,Ontario,Unorganized Centre Parry Sound,20.87006729240234,0.0,579062000.0,-3716.04204342823,0
814,1156396000.0,Providence Bank,41.749792,-87.604842,1.6387983307780651,20,Illinois,Chicago,20.868574109954515,0.9703236357978117,55066476.190476194,-3657.483931692864,0
815,1154270000.0,Benchmark Community Bank,36.696461,-77.5411654,64.59704175792552,0,Virginia,Emporia,20.866733947336396,4.183530599779652,1154270000.0,-2845.4863519956493,0
816,1152345000.0,Pinnacle Bank - Wyoming,41.1605868,-104.7664916,1.6568511450512862,4,Wyoming,Cheyenne,20.865064834419638,0.977141641516641,230469000.0,-4312.250271233271,0
818,1141924000.0,American Riviera Bank,34.4232072,-119.7020735,0.1583104202803812,1,California,Santa Barbara,20.855980396928967,0.14696240910008984,570962000.0,-4120.529278360129,0
819,1140787000.0,Summit Bank,37.8185079,-122.2626097,0.0,8,California,Oakland,20.85498421292404,0.0,126754111.1111111,-4623.789470814067,0
820,1140043000.0,Peoples State Bank,44.9583934,-89.6601737,0.0,8,Wisconsin,Wausau,20.854331818816867,0.0,126671444.44444445,-4030.9773615169333,0
821,1136535000.0,Cass Commercial Bank,38.6400541,-90.1941387,1.2182003230132397,8,Missouri,St. Louis,20.851249997966985,0.7966962018080228,126281666.66666667,-3485.1063988709034,0
822,1133110000.0,Central National Bank,38.8933722,-77.0204658,0.0,15,District of Columbia,Washington,20.848231902540775,0.0,70819375.0,-2995.585643376771,0
823,1132274000.0,Grove Bank & Trust,42.1561141,-87.9645407,14.684634575434387,0,Illinois,Buffalo Grove,20.847493837791298,2.752681543662249,1132274000.0,-3708.243214503294,0
826,1128935000.0,Independence Bank,37.7584289,-87.1429616,0.0,5,Kentucky,Owensboro,20.844540548268817,0.0,188155833.33333334,-3290.3813197090303,0
828,1126318000.0,Wallis Bank,29.6292576,-95.2346744,9.667113295334934,2,Texas,Houston,20.842219743310523,2.367165484692683,375439333.3333333,-2821.7327002497254,0
829,1126011000.0,County National Bank,41.9266108,-84.64187,0.6333692063589046,1,Michigan,Hillsdale,20.84194713659842,0.4906448792841668,563005500.0,-3548.746740874196,0
830,1125528000.0,Greenfield Savings Bank,42.3343872,-72.6354654,2.8652487722376887,1,Massachusetts,Northampton,20.841518096722158,1.3520260453594037,562764000.0,-3074.9779166958033,0
831,1121446000.0,Central National Bank,38.8933722,-77.0204658,0.0,15,District of Columbia,Washington,20.837884761857627,0.0,70090375.0,-2995.585643376771,0
832,1119989000.0,Liberty National Bank,42.4384154,-96.3506878,0.0,3,Iowa,Sioux City,20.836584701669477,0.0,279997250.0,-4088.970512932112,0
833,1115926000.0,Signature Bank,40.7074134,-74.0121793,0.0,47,New York,New York,20.832950391359432,0.0,23248458.333333332,-3012.8443794000227,0
834,1114490000.0,SKYLINE NATIONAL BANK,36.661215,-80.9266061,76.79262048178393,0,Virginia,Galax,20.831662739013748,4.354046574266341,1114490000.0,-2966.8677054524114,0
835,1112041000.0,Merrimack County Savings Bank,43.2064125,-71.5366235,0.0616731570268139,2,New Hampshire,Concord,20.829462903497944,0.059846113706385894,370680333.3333333,-3090.840863798194,0
836,1110430000.0,First Bank Richmond,34.9218502,-79.7507247,53.38318951288178,0,North Carolina,Rockingham,20.82801316554347,3.9960550897991993,1110430000.0,-2785.04286131484,0
837,1108814000.0,Citizens Bank,40.619286,-74.0325034,0.0,29,New York,New York,20.826556813484693,0.0,36960466.666666664,-3007.1474289005723,0
838,1106043000.0,Bath Savings Institution,43.7019966,-70.2894942,4.910629511515573,4,Maine,Portland,20.824054619037593,1.7767523420764375,221208600.0,-3071.7912365441193,0
839,1105199000.0,Adams Bank & Trust,38.9901301,-104.8002224,4.319207821330838,1,Colorado,Colorado Springs,20.823291247104333,1.6713243865011087,552599500.0,-4086.1743058849343,0
840,1103890000.0,Bank of Central Florida,30.1952524,-85.6505349,17.807246412720854,0,Florida,Panama City,20.82210614306188,2.9342422430552566,1103890000.0,-2586.239519500509,0
841,1101507000.0,Bank of Idaho,43.589816,-116.2688714,3.475907813433757,7,Idaho,Boise,20.81994508006482,1.4987091944899869,137688375.0,-5068.138710853662,0
842,1101293000.0,Farmers State Bank,35.0916219,-92.4415866,0.0,23,Arkansas,Conway,20.819750781898417,0.0,45887208.333333336,-3243.9252048033063,0
843,1100438000.0,Southwestern National Bank,29.7042317,-95.5508135,3.911460551829112,6,Texas,Houston,20.818974120224304,1.591571362303548,157205428.57142857,-2838.2635033274883,0
844,1097123000.0,Pacific National Bank,41.2831299,-70.0996461,36.64330738067771,0,Massachusetts,Nantucket,20.815957136840034,3.6281551796315914,1097123000.0,-2893.932795890328,0
845,1094670000.0,Security Bank & Trust Company,36.344398,-88.8735251,0.6157790526333943,1,Tennessee,Martin,20.813718785844355,0.4798172258956357,547335000.0,-3230.0547678973894,0
846,1091815000.0,Central Bank,37.9323657,58.3751167,0.0,5,,Ashgabat City,20.811107286913458,0.0,181969166.66666666,2214.306274444577,0
847,1091370000.0,Benchmark Bank,33.0774832,-96.8191026,3.8928961734536944,3,Texas,Plano,20.810699625624327,1.587784392677334,272842500.0,-3202.5322396905763,0
848,1087621000.0,First Harrison Bank,38.3247612,-85.820035,9.646163415004438,2,Indiana,New Albany,20.807258580024946,2.365199584529849,362540333.3333333,-3289.032347550642,0
849,1085677000.0,State Bank of India (California),37.3485161,-121.9003694,1.6468339289080325,3,California,San Jose,20.8054695934095,0.9733641819144835,271419250.0,-4552.7979091318475,0
850,1081787000.0,Blue Sky Bank,36.1047712,-95.9380259,3.0802176165003536,6,Oklahoma,Tulsa,20.801880141245103,1.4061503243712208,154541000.0,-3463.8204744991745,0
851,1080141000.0,First Southern National Bank,37.902007,-84.5826778,11.3647158711083,0,Kentucky,Nicholasville,20.800357426042265,2.514846922230462,1080141000.0,-3205.8532460543443,0
852,1078389000.0,SULLIVAN BANK,37.4549767,-93.2735991,24.03694322331042,0,Missouri,Pleasant Hope,20.798734098700866,3.220352463033658,1078389000.0,-3493.560481015641,0
853,1077512000.0,Wood & Huston Bank,37.1447257,-93.2936554,1.9714665872832395,4,Missouri,Springfield,20.79792051769918,1.0890556313673632,215502400.0,-3465.367239383324,0
854,1076525000.0,The Union Bank Company,40.7682927,-84.162097,18.231042426170514,0,Ohio,Lima,20.797004098837142,2.95652576646067,1076525000.0,-3431.1450047417925,0
855,1075100000.0,Bank of the Pacific,48.7520225,-122.4793379,1.1225384572113135,1,Washington,Bellingham,20.7956795183856,0.7526127578666953,537550000.0,-5971.115437085903,0
856,1072699000.0,Frontier Bank,30.3314721,-97.7403486,0.0,7,Texas,Austin,20.79344374027236,0.0,134087375.0,-2964.608656605174,0
859,1070466000.0,JD Bank,30.2271813,-93.3442657,0.4323659320452883,1,Louisiana,Sulphur,20.791359905564384,0.35932757503166074,535233000.0,-2821.5340426292714,0
860,1068374000.0,Citizens State Bank,41.1394038,-96.0511266,0.0,20,Nebraska,,20.789403704385084,0.0,50874952.38095238,-3951.486082642321,0
862,1064329000.0,Uwharrie Bank,35.428959,-80.598457,31.806477354241608,0,North Carolina,Concord,20.785610391536018,3.490625976205672,1064329000.0,-2855.519428516263,0
864,1061521000.0,West Gate Bank,40.7541952,-96.6387221,1.8759542944812635,8,Nebraska,Lincoln,20.782968623179425,1.0563845476884535,117946777.77777778,-3938.4333443419537,0
865,1056019000.0,Bank of Utica,43.100877,-75.2329962,39.73288784186497,0,New York,City of Utica,20.777772015439815,3.707035821230486,1056019000.0,-3242.608115557667,0
867,1054680000.0,Montgomery Bank,38.6809995,-90.5060132,11.111729286660932,0,Missouri,Chesterfield,20.776503241276984,2.4941743456082,1054680000.0,-3500.863051336193,0
868,1053726000.0,Deerwood Bank,47.4922003,-94.8999989,0.3677681310608199,3,Minnesota,Bemidji,20.775598292169267,0.3131803099959033,263431500.0,-4507.00975622858,0
869,1052606000.0,Apex Bank,12.9198566,77.5142588,14.385293222465933,0,Karnataka,Bengaluru,20.774534831988735,2.733412067576196,1052606000.0,1001.473108151288,0
870,1052252000.0,PeoplesSouth Bank,31.2187389,-85.4309728,49.83062853942313,0,Alabama,Dothan,20.77419846725249,3.9284990969031757,1052252000.0,-2667.047233816202,0
872,1050479000.0,Rhinebeck Bank,41.9330102,-74.0178809,0.1145188591559553,2,New York,City of Kingston,20.77251208852074,0.10842279533000748,350159666.6666667,-3103.792554762085,0
873,1050135000.0,First Keystone Community Bank,40.9856763,-75.1920367,32.67229066904776,0,Pennsylvania,Stroudsburg,20.772184565232074,3.516675263797599,1050135000.0,-3081.7964765239203,0
874,1047427000.0,Solvay Bank,43.0502519,-76.1506461,0.2527864408356032,2,New York,City of Syracuse,20.769602518549373,0.2253702231080308,349142333.3333333,-3278.3044969527527,0
875,1046932000.0,Synergy Bank,33.2291742,-97.1590815,2.0868202361792747,3,Texas,Denton,20.769129820211845,1.1271415112942433,261733000.0,-3228.5160442754977,0
876,1045282000.0,CoreFirst Bank & Trust,39.6957593,-104.8677233,5.041894341295414,4,Colorado,Aurora,20.76755254337449,1.7987175954390842,209056400.0,-4162.803902455801,0
879,1041772000.0,Legacy National Bank,36.120185,-94.1401697,0.3834087240810853,9,Arkansas,Fayetteville,20.764188947314288,0.3245505434251867,104177200.0,-3400.3603454953945,0
880,1040829000.0,Two Rivers Bank & Trust,41.6685237,-91.4827849,4.443557467408271,3,Iowa,Iowa City,20.763283348917337,1.6944327933529546,260207250.0,-3811.9525907476523,0
881,1036957000.0,Sovereign Bank,42.3606934,-71.1458011,1.8986546259077184,10,Massachusetts,Boston,20.7595563005318,1.0642467072464898,94268818.18181819,-3013.785467094483,0
882,1036459000.0,Northwest Community Bank,41.8166129,-72.8305844,18.25692152165864,0,,Avon,20.75907593382382,2.957870555674426,1036459000.0,-3045.528355135579,0
885,1029902000.0,Peoples Bank and Trust Company,38.5223907,-82.7179505,0.0,2,Kentucky,Flatwoods,20.752729490001222,0.0,343300666.6666667,-3186.493207064261,0
886,1029225000.0,Martha's Vineyard Bank,41.3900366,-70.5148048,35.54280333175275,0,Massachusetts,Edgartown,20.752071929759687,3.598484267540531,1029225000.0,-2918.6103515138557,0
887,1029026000.0,United Security Bank,36.7327366,-119.7857735,0.0,4,California,Fresno,20.75187856170066,0.0,205805200.0,-4400.059266402761,0
889,1027664000.0,1st Financial Bank USA,43.4908929,-96.7728304,0.734277790419778,4,South Dakota,Sioux Falls,20.750554103276908,0.5505910676148966,205532800.0,-4208.736802556265,0
890,1027377000.0,Central Bank Illinois,41.372542,-89.464577,23.00964804205776,0,Illinois,Princeton,20.75027479011324,3.1784557513192966,1027377000.0,-3701.3769694447346,0
891,1026476000.0,First Bank of Alabama,34.7245925,-86.5979426,0.0,3,Alabama,Huntsville,20.749397414705243,0.0,256619000.0,-3007.0782681233904,0
892,1025828000.0,Consumers National Bank,40.6896437,-81.1691281,76.03183871192971,0,Ohio,Malvern,20.748765929290897,4.34421882615567,1025828000.0,-3302.7429018286575,0
894,1022718000.0,Savings Bank of Mendocino County,39.1506171,-123.2091698,86.52928480300868,0,California,Ukiah,20.74572962706849,4.471973420832508,1022718000.0,-4823.715030048683,0
895,1020562000.0,First Federal Bank of Louisiana,30.2243537,-93.2204171,11.471000546720411,0,Louisiana,Lake Charles,20.743619293880638,2.523405992777949,1020562000.0,-2817.5268584919286,0
896,1017872000.0,BTC Bank,38.9904218,-92.3234954,4.4229218957957,3,Missouri,Columbia,20.740980011412955,1.690634765357218,254468000.0,-3599.7320276963596,0
897,1014636000.0,Southwest Missouri Bank,37.1121543,-94.4766547,63.52780848326925,0,Missouri,Joplin,20.737795765416305,4.167096270163387,1014636000.0,-3506.23218697422,0
898,1012462000.0,Peoples Bank,41.7272005,-87.5514381,0.0,19,Illinois,Chicago,20.73565082636416,0.0,50623100.0,-3653.276411662039,0
900,1011028000.0,Saco & Biddeford Savings Institution,43.6770375,-70.3568602,6.086139796352855,4,Maine,Westbrook,20.734233472941465,1.9581407347771618,202205600.0,-3072.9792213376572,0
901,1010928000.0,First Bankers Trust Company,38.2509689,-85.7539835,0.6318314699914156,2,Kentucky,Louisville,20.734134558820703,0.4897029852729887,336976000.0,-3280.172955909613,0
902,1008950000.0,M1 Bank,24.3731444,54.5134541,865.0174554004097,0,Abu Dhabi Emirate,Musaffah,20.732176024067297,6.763905064710811,1008950000.0,1328.664288522072,1
905,1005979000.0,PriorityOne Bank,31.3183663,-89.3982195,29.094360625089877,0,Mississippi,Hattiesburg,20.729227034648645,3.404337799553579,1005979000.0,-2799.806184868803,0
906,1004746000.0,Coastal Carolina National Bank,33.9976804,-81.0174027,0.9004949311590205,8,South Carolina,Columbia,20.728000611191113,0.6421143423344386,111638444.44444445,-2754.403763832697,0
907,1004706000.0,Texas Security Bank,32.0029884,-102.079062,0.2091003510721068,10,Texas,Midland,20.727960799341947,0.1898765715562278,91336909.0909091,-3266.8350370688804,0
909,1002002000.0,Commercial Bank & Trust Co.,36.4246551,-89.0575451,18.73508660578671,0,Tennessee,Union City,20.72526583661308,2.9823980975412954,1002002000.0,-3243.890364320195,0
910,997392000.0,Citizens Bank & Trust,39.2472051,-94.5753306,0.0,5,Missouri,Kansas City,20.72065443119252,0.0,166232000.0,-3711.817397458506,0
911,997086000.0,Marquette Savings Bank,42.1160494,-80.0283894,47.79314669926924,0,Pennsylvania,Erie,20.72034758398529,3.8875898665065898,997086000.0,-3370.4796013728364,0
912,996307000.0,Firstar Bank,36.0167409,-95.8690638,1.528547678247467,6,Oklahoma,Tulsa,20.719566001990295,0.9276450976968701,142329571.42857143,-3452.8912312101697,0
914,993333000.0,First Oklahoma Bank,36.103891,-95.9722944,3.0802176165003536,6,Oklahoma,Tulsa,20.7165765142318,1.4061503243712208,141904714.2857143,-3464.97325603751,0
915,991098000.0,Hilltop National Bank,37.2086264,-80.3998337,51.49918731231111,0,Virginia,Blacksburg,20.71432397842404,3.9607976897122628,991098000.0,-2991.5673747654296,0
916,990991000.0,Anstaff Bank,36.347501,-92.375329,1.1297295879692204,1,Arkansas,Mountain Home,20.714216011526492,0.7559950176569311,495495500.0,-3357.612363202829,0
917,990662000.0,First State Bank,42.3312696,-83.0482988,0.0,35,Michigan,Detroit,20.713883965499573,0.0,27518388.888888888,-3515.539926324156,0
918,989962000.0,Plains Commerce Bank,43.5069862,-96.7735788,1.7905111859571272,5,South Dakota,Sioux Falls,20.713177117527987,1.0262247998235623,164993666.66666666,-4210.326757376212,0
920,986285000.0,Dallas Capital Bank,32.7930741,-96.561873,14.942500694499902,0,Texas,Sunnyvale,20.709455918468024,2.7689885427700864,986285000.0,-3166.5606565237895,0
921,983518000.0,First Reliance Bank,34.0107975,-81.0382018,0.1012385622837599,8,South Carolina,Columbia,20.706646498625382,0.09643551209287217,109279777.77777778,-2756.1738711839357,0
922,983421000.0,Sturdy Savings Bank,39.2529752,-74.6130092,33.942688272149795,0,New Jersey,Ocean City,20.70654786821541,3.5537092414184954,983421000.0,-2928.7825997249715,0
923,982988000.0,Intercredit Bank,25.8080101,-80.3256856,0.1518981545014227,5,Florida,Doral,20.70610747152626,0.1414111508146733,163831333.33333334,-2073.0461052542246,0
924,980794000.0,Community National Bank,32.0153689,-102.1572305,0.0,10,Texas,Midland,20.703873006691953,0.0,89163090.9090909,-3270.6014202598312,0
925,980666000.0,Bank of Pontiac,40.5023374,-88.9034192,4.195396694580695,1,Illinois,Bloomington,20.703742491667377,1.647772982479102,490333000.0,-3600.7962804520384,0
926,979798000.0,Bankers' Bank,43.0609904,-89.5161352,0.8929293558439606,5,Wisconsin,Madison,20.70285698695438,0.638125552906402,163299666.66666666,-3854.653438492302,0
928,977150000.0,Metro Bank,51.5587746,0.0732674,6.999099273254005,2,England,London,20.700150730463744,2.0793289444977616,325716666.6666667,3.77757736212804,0
929,977123000.0,First IC Bank,32.9816187,-96.9105465,12.648240412015484,0,Texas,Carrollton,20.700123098705056,2.613610605777024,977123000.0,-3196.2666926716192,0
930,975224000.0,Midwest Regional Bank,38.213401,-90.3939326,1.5474610190432236,2,Missouri,Festus,20.698177747190254,0.9350971843463362,325074666.6666667,-3454.2595944107725,0
931,971653000.0,"First National Bank, Ames, Iowa",42.0460724,-93.6201643,2.6351762175333437,1,Iowa,Ames,20.694509303830912,1.2906575878113822,485826500.0,-3936.360206257695,0
932,970586000.0,First Command Bank,35.0596415,-78.9693189,33.37075863857698,0,North Carolina,Fayetteville,20.69341057179408,3.537206163314594,970586000.0,-2768.6360101331743,0
933,969745000.0,St. Louis Bank,38.6353703,-90.3921624,9.011899304274078,1,Missouri,Ladue,20.692543709334224,2.303774316015363,484872500.0,-3492.3346665417366,0
934,969256000.0,Liberty Bank and Trust Company,35.8520719,-79.570104,36.32196037616751,0,North Carolina,Liberty,20.692039325881236,3.6195819034357664,969256000.0,-2852.7530896984777,0
935,968848000.0,Citizens State Bank,41.1394038,-96.0511266,0.0,20,Nebraska,,20.69161829583785,0.0,46135619.047619045,-3951.486082642321,0
937,965165000.0,First US Bank,33.1272292,-87.5500505,9.417940271935798,1,Alabama,,20.687809630179135,2.3435293461462465,482582500.0,-2900.290589385075,0
939,961165000.0,Citizens Bank,40.619286,-74.0325034,0.0,29,New York,New York,20.683656649386716,0.0,32038833.333333332,-3007.1474289005723,0
943,957065000.0,Summit State Bank,38.4699295,-122.7246808,3.5913852252184637,2,California,Santa Rosa,20.67938186874075,1.5241817705290057,319021666.6666667,-4721.209818286004,0
945,956818000.0,Bank of Labor,38.9934291,-94.7224624,6.04208737347971,2,Kansas,Shawnee,20.679123754737844,1.9519046281366768,318939333.3333333,-3693.553621771816,0
